controller_time_s,frame_idx,head_image,wrist_image
2871.1569999999997,1,frame_00001.png,frame_00001.png
2871.357,2,frame_00002.png,frame_00002.png
2871.457,3,frame_00003.png,frame_00003.png
2871.557,4,frame_00004.png,frame_00004.png
2871.6569999999997,5,frame_00005.png,frame_00005.png
2871.757,6,frame_00006.png,frame_00006.png
2871.857,7,frame_00007.png,frame_00007.png
2871.957,8,frame_00008.png,frame_00008.png
2872.057,9,frame_00009.png,frame_00009.png
2872.1569999999997,10,frame_00010.png,frame_00010.png
2872.257,11,frame_00011.png,frame_00011.png
2872.357,12,frame_00012.png,frame_00012.png
2872.457,13,frame_00013.png,frame_00013.png
2872.557,14,frame_00014.png,frame_00014.png
2872.6569999999997,15,frame_00015.png,frame_00015.png
2872.757,16,frame_00016.png,frame_00016.png
2872.857,17,frame_00017.png,frame_00017.png
2872.957,18,frame_00018.png,frame_00018.png
2873.057,19,frame_00019.png,frame_00019.png
2873.1569999999997,20,frame_00020.png,frame_00020.png
2873.257,21,frame_00021.png,frame_00021.png
2873.357,22,frame_00022.png,frame_00022.png
2873.457,23,frame_00023.png,frame_00023.png
2873.557,24,frame_00024.png,frame_00024.png
2873.6569999999997,25,frame_00025.png,frame_00025.png
2873.757,26,frame_00026.png,frame_00026.png
2873.857,27,frame_00027.png,frame_00027.png
2873.957,28,frame_00028.png,frame_00028.png
2874.057,29,frame_00029.png,frame_00029.png
2874.1569999999997,30,frame_00030.png,frame_00030.png
2874.257,31,frame_00031.png,frame_00031.png
2874.357,32,frame_00032.png,frame_00032.png
2874.457,33,frame_00033.png,frame_00033.png
2874.557,34,frame_00034.png,frame_00034.png
2874.6569999999997,35,frame_00035.png,frame_00035.png
2874.757,36,frame_00036.png,frame_00036.png
2874.857,37,frame_00037.png,frame_00037.png
2874.957,38,frame_00038.png,frame_00038.png
2875.057,39,frame_00039.png,frame_00039.png
2875.1569999999997,40,frame_00040.png,frame_00040.png
2875.257,41,frame_00041.png,frame_00041.png
2875.357,42,frame_00042.png,frame_00042.png
2875.457,43,frame_00043.png,frame_00043.png
2875.557,44,frame_00044.png,frame_00044.png
2875.6569999999997,45,frame_00045.png,frame_00045.png
2875.757,46,frame_00046.png,frame_00046.png
2875.857,47,frame_00047.png,frame_00047.png
2875.957,48,frame_00048.png,frame_00048.png
2876.057,49,frame_00049.png,frame_00049.png
2876.1569999999997,50,frame_00050.png,frame_00050.png
2876.257,51,frame_00051.png,frame_00051.png
2876.357,52,frame_00052.png,frame_00052.png
2876.457,53,frame_00053.png,frame_00053.png
2876.557,54,frame_00054.png,frame_00054.png
2876.6569999999997,55,frame_00055.png,frame_00055.png
2876.757,56,frame_00056.png,frame_00056.png
2876.857,57,frame_00057.png,frame_00057.png
2876.957,58,frame_00058.png,frame_00058.png
2877.057,59,frame_00059.png,frame_00059.png
2877.1569999999997,60,frame_00060.png,frame_00060.png
2877.257,61,frame_00061.png,frame_00061.png
2877.357,62,frame_00062.png,frame_00062.png
