controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,host_receive_time_s
3616.502,-0.44794107159945823,-0.4779568052401172,0.33976867039987757,1.135085737849166,2.8938808829438076,-0.026729228695788525,0,0,0.6091233491897583,-1.1708261531642457,1.4655407110797327,-1.8609191379942835,-1.5287531057940882,-0.21472007433046514,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788855135.0862525
3616.602,-0.44792150625044114,-0.47796463713258125,0.3395995970635537,1.1349602345164829,2.8937505140853887,-0.026330749127472207,0,0,0.609150767326355,-1.1706787806800385,1.4656971136676233,-1.8609158001341761,-1.5287531057940882,-0.2147429625140589,0.00013031064008828253,0.0007460784981958568,0.00012166320811957121,-0.0,-0.0,0.0,1788855135.1754818
3616.7019999999998,-0.44793688566657697,-0.47794899489775905,0.3395888447383669,1.1350103463834236,2.8937165690298414,-0.02630877823823006,0,0,0.6091164946556091,-1.1706704658320923,1.4657085577594202,-1.8609158001341761,-1.5287497679339808,-0.21473962465395147,6.38822530163452e-05,0.00012318610970396549,4.9846818001242355e-05,-0.0,-0.0,0.0,1788855135.276121
3616.8019999999997,-0.44792774688044484,-0.4779648592876434,0.33959561123618653,1.1350214609325466,2.8937431475930944,-0.026333388504162458,0,0,0.609147310256958,-1.1706669193557282,1.4656932989703577,-1.860934396783346,-1.5287650267230433,-0.21470767656435186,0.0,1.6057351555390817e-34,-0.0,-0.0,-0.0,0.0,1788855135.3765087
3616.902,-0.44793657396777653,-0.47794836864509593,0.3395853279720146,1.1350259111645036,2.8937040426934373,-0.02628493576606605,0,0,0.6091164946556091,-1.1706669193557282,1.4657085577594202,-1.8609034023680628,-1.5287531057940882,-0.2147277037249964,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788855135.47708
3617.002,-0.44793125887191837,-0.4779592914461166,0.33959471846471345,1.134970218125625,2.8937390404591423,-0.026314083580227552,0,0,0.6091352105140686,-1.1706669193557282,1.465689484273092,-1.8609067402281703,-1.5287531057940882,-0.21475011507143194,0.0,8.96509073439666e-15,-0.0,-0.0,-0.0,0.0,1788855135.577437
3617.102,-0.4479173924213189,-0.4779563430595668,0.33958932992828395,1.134973970515809,2.893721950153431,-0.02627944398754135,0,0,0.609143853187561,-1.1706859332374115,1.465724293385641,-1.8608962498106898,-1.5287531057940882,-0.21473580995668584,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788855135.6779206
3617.2019999999998,-0.44792768030475894,-0.4779549273492791,0.33958817312790973,1.1350426209824303,2.893708160634871,-0.02626476941612731,0,0,0.6091352105140686,-1.1706704658320923,1.4657047430621546,-1.8608914814391078,-1.5287683645831507,-0.2147000471698206,2.5120959042533217e-17,0.0,6.727197614964098e-05,-0.0,-0.0,0.0,1788855135.778188
3617.3019999999997,-0.44792741820277737,-0.4779539034593824,0.339595320613628,1.1350102662177795,2.893699304173128,-0.026323378966404295,0,0,0.6091283559799194,-1.1706823867610474,1.4657085577594202,-1.8609034023680628,-1.5287311712848108,-0.21472388902773076,0.0,0.0,1.4200027180777397e-05,-0.0,-0.0,0.0,1788855135.8786519
3617.402,-0.4479209106295683,-0.47796185170101835,0.33960231944609554,1.1349942203524632,2.893756166162459,-0.026318310593032423,0,0,0.6091507077217102,-1.170685963039734,1.465700928364889,-1.8609158001341761,-1.5287721792804163,-0.21472388902773076,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788855135.9791353
