controller_time_s,frame_idx,head_image,wrist_image
4668.284,1,frame_00001.png,frame_00001.png
4668.4839999999995,2,frame_00002.png,frame_00002.png
4668.584,3,frame_00003.png,frame_00003.png
4668.684,4,frame_00004.png,frame_00004.png
4668.784,5,frame_00005.png,frame_00005.png
4668.884,6,frame_00006.png,frame_00006.png
4668.9839999999995,7,frame_00007.png,frame_00007.png
4669.084,8,frame_00008.png,frame_00008.png
4669.184,9,frame_00009.png,frame_00009.png
4669.284,10,frame_00010.png,frame_00010.png
4669.384,11,frame_00011.png,frame_00011.png
4669.4839999999995,12,frame_00012.png,frame_00012.png
4669.584,13,frame_00013.png,frame_00013.png
4669.684,14,frame_00014.png,frame_00014.png
4669.784,15,frame_00015.png,frame_00015.png
4669.884,16,frame_00016.png,frame_00016.png
4669.9839999999995,17,frame_00017.png,frame_00017.png
4670.084,18,frame_00018.png,frame_00018.png
4670.184,19,frame_00019.png,frame_00019.png
4670.284,20,frame_00020.png,frame_00020.png
4670.384,21,frame_00021.png,frame_00021.png
4670.4839999999995,22,frame_00022.png,frame_00022.png
4670.584,23,frame_00023.png,frame_00023.png
4670.684,24,frame_00024.png,frame_00024.png
4670.784,25,frame_00025.png,frame_00025.png
4670.884,26,frame_00026.png,frame_00026.png
4670.9839999999995,27,frame_00027.png,frame_00027.png
4671.084,28,frame_00028.png,frame_00028.png
4671.184,29,frame_00029.png,frame_00029.png
4671.284,30,frame_00030.png,frame_00030.png
4671.384,31,frame_00031.png,frame_00031.png
4671.4839999999995,32,frame_00032.png,frame_00032.png
4671.584,33,frame_00033.png,frame_00033.png
4671.684,34,frame_00034.png,frame_00034.png
4671.784,35,frame_00035.png,frame_00035.png
4671.884,36,frame_00036.png,frame_00036.png
4671.9839999999995,37,frame_00037.png,frame_00037.png
4672.084,38,frame_00038.png,frame_00038.png
4672.184,39,frame_00039.png,frame_00039.png
4672.284,40,frame_00040.png,frame_00040.png
4672.384,41,frame_00041.png,frame_00041.png
4672.4839999999995,42,frame_00042.png,frame_00042.png
4672.584,43,frame_00043.png,frame_00043.png
4672.684,44,frame_00044.png,frame_00044.png
4672.784,45,frame_00045.png,frame_00045.png
4672.884,46,frame_00046.png,frame_00046.png
4672.9839999999995,47,frame_00047.png,frame_00047.png
4673.084,48,frame_00048.png,frame_00048.png
4673.184,49,frame_00049.png,frame_00049.png
4673.284,50,frame_00050.png,frame_00050.png
4673.384,51,frame_00051.png,frame_00051.png
4673.4839999999995,52,frame_00052.png,frame_00052.png
4673.584,53,frame_00053.png,frame_00053.png
4673.684,54,frame_00054.png,frame_00054.png
4673.784,55,frame_00055.png,frame_00055.png
4673.884,56,frame_00056.png,frame_00056.png
4673.9839999999995,57,frame_00057.png,frame_00057.png
4674.084,58,frame_00058.png,frame_00058.png
4674.184,59,frame_00059.png,frame_00059.png
4674.284,60,frame_00060.png,frame_00060.png
4674.384,61,frame_00061.png,frame_00061.png
4674.4839999999995,62,frame_00062.png,frame_00062.png
4674.584,63,frame_00063.png,frame_00063.png
4674.684,64,frame_00064.png,frame_00064.png
4674.784,65,frame_00065.png,frame_00065.png
4674.884,66,frame_00066.png,frame_00066.png
4674.9839999999995,67,frame_00067.png,frame_00067.png
4675.084,68,frame_00068.png,frame_00068.png
4675.184,69,frame_00069.png,frame_00069.png
4675.284,70,frame_00070.png,frame_00070.png
4675.384,71,frame_00071.png,frame_00071.png
4675.4839999999995,72,frame_00072.png,frame_00072.png
4675.584,73,frame_00073.png,frame_00073.png
4675.684,74,frame_00074.png,frame_00074.png
4675.784,75,frame_00075.png,frame_00075.png
4675.884,76,frame_00076.png,frame_00076.png
4675.9839999999995,77,frame_00077.png,frame_00077.png
4676.084,78,frame_00078.png,frame_00078.png
4676.184,79,frame_00079.png,frame_00079.png
4676.284,80,frame_00080.png,frame_00080.png
4676.384,81,frame_00081.png,frame_00081.png
4676.4839999999995,82,frame_00082.png,frame_00082.png
4676.584,83,frame_00083.png,frame_00083.png
4676.684,84,frame_00084.png,frame_00084.png
4676.784,85,frame_00085.png,frame_00085.png
4676.884,86,frame_00086.png,frame_00086.png
4676.9839999999995,87,frame_00087.png,frame_00087.png
4677.084,88,frame_00088.png,frame_00088.png
4677.184,89,frame_00089.png,frame_00089.png
4677.284,90,frame_00090.png,frame_00090.png
4677.384,91,frame_00091.png,frame_00091.png
4677.4839999999995,92,frame_00092.png,frame_00092.png
4677.584,93,frame_00093.png,frame_00093.png
4677.684,94,frame_00094.png,frame_00094.png
4677.784,95,frame_00095.png,frame_00095.png
4677.884,96,frame_00096.png,frame_00096.png
4677.9839999999995,97,frame_00097.png,frame_00097.png
4678.084,98,frame_00098.png,frame_00098.png
4678.184,99,frame_00099.png,frame_00099.png
4678.284,100,frame_00100.png,frame_00100.png
4678.384,101,frame_00101.png,frame_00101.png
4678.4839999999995,102,frame_00102.png,frame_00102.png
4678.584,103,frame_00103.png,frame_00103.png
4678.684,104,frame_00104.png,frame_00104.png
4678.784,105,frame_00105.png,frame_00105.png
4678.884,106,frame_00106.png,frame_00106.png
4678.9839999999995,107,frame_00107.png,frame_00107.png
4679.084,108,frame_00108.png,frame_00108.png
4679.184,109,frame_00109.png,frame_00109.png
4679.284,110,frame_00110.png,frame_00110.png
4679.384,111,frame_00111.png,frame_00111.png
4679.4839999999995,112,frame_00112.png,frame_00112.png
4679.584,113,frame_00113.png,frame_00113.png
4679.684,114,frame_00114.png,frame_00114.png
4679.784,115,frame_00115.png,frame_00115.png
4679.884,116,frame_00116.png,frame_00116.png
4679.9839999999995,117,frame_00117.png,frame_00117.png
4680.084,118,frame_00118.png,frame_00118.png
4680.184,119,frame_00119.png,frame_00119.png
4680.284,120,frame_00120.png,frame_00120.png
4680.384,121,frame_00121.png,frame_00121.png
4680.4839999999995,122,frame_00122.png,frame_00122.png
4680.584,123,frame_00123.png,frame_00123.png
4680.684,124,frame_00124.png,frame_00124.png
4680.784,125,frame_00125.png,frame_00125.png
4680.884,126,frame_00126.png,frame_00126.png
4680.9839999999995,127,frame_00127.png,frame_00127.png
4681.084,128,frame_00128.png,frame_00128.png
4681.184,129,frame_00129.png,frame_00129.png
4681.284,130,frame_00130.png,frame_00130.png
4681.384,131,frame_00131.png,frame_00131.png
4681.4839999999995,132,frame_00132.png,frame_00132.png
4681.584,133,frame_00133.png,frame_00133.png
4681.684,134,frame_00134.png,frame_00134.png
4681.784,135,frame_00135.png,frame_00135.png
4681.884,136,frame_00136.png,frame_00136.png
4681.9839999999995,137,frame_00137.png,frame_00137.png
4682.084,138,frame_00138.png,frame_00138.png
4682.184,139,frame_00139.png,frame_00139.png
4682.284,140,frame_00140.png,frame_00140.png
4682.384,141,frame_00141.png,frame_00141.png
4682.4839999999995,142,frame_00142.png,frame_00142.png
4682.584,143,frame_00143.png,frame_00143.png
4682.684,144,frame_00144.png,frame_00144.png
4682.784,145,frame_00145.png,frame_00145.png
4682.884,146,frame_00146.png,frame_00146.png
4682.9839999999995,147,frame_00147.png,frame_00147.png
4683.084,148,frame_00148.png,frame_00148.png
4683.184,149,frame_00149.png,frame_00149.png
4683.284,150,frame_00150.png,frame_00150.png
4683.384,151,frame_00151.png,frame_00151.png
4683.4839999999995,152,frame_00152.png,frame_00152.png
4683.584,153,frame_00153.png,frame_00153.png
4683.684,154,frame_00154.png,frame_00154.png
4683.784,155,frame_00155.png,frame_00155.png
4683.884,156,frame_00156.png,frame_00156.png
4683.9839999999995,157,frame_00157.png,frame_00157.png
4684.084,158,frame_00158.png,frame_00158.png
4684.184,159,frame_00159.png,frame_00159.png
4684.284,160,frame_00160.png,frame_00160.png
4684.384,161,frame_00161.png,frame_00161.png
4684.4839999999995,162,frame_00162.png,frame_00162.png
4684.584,163,frame_00163.png,frame_00163.png
4684.684,164,frame_00164.png,frame_00164.png
4684.784,165,frame_00165.png,frame_00165.png
4684.884,166,frame_00166.png,frame_00166.png
4684.9839999999995,167,frame_00167.png,frame_00167.png
4685.084,168,frame_00168.png,frame_00168.png
4685.184,169,frame_00169.png,frame_00169.png
4685.284,170,frame_00170.png,frame_00170.png
4685.384,171,frame_00171.png,frame_00171.png
4685.4839999999995,172,frame_00172.png,frame_00172.png
4685.584,173,frame_00173.png,frame_00173.png
4685.684,174,frame_00174.png,frame_00174.png
4685.784,175,frame_00175.png,frame_00175.png
4685.884,176,frame_00176.png,frame_00176.png
4685.9839999999995,177,frame_00177.png,frame_00177.png
4686.084,178,frame_00178.png,frame_00178.png
4686.184,179,frame_00179.png,frame_00179.png
4686.284,180,frame_00180.png,frame_00180.png
4686.384,181,frame_00181.png,frame_00181.png
4686.4839999999995,182,frame_00182.png,frame_00182.png
4686.584,183,frame_00183.png,frame_00183.png
4686.684,184,frame_00184.png,frame_00184.png
4686.784,185,frame_00185.png,frame_00185.png
4686.884,186,frame_00186.png,frame_00186.png
4686.9839999999995,187,frame_00187.png,frame_00187.png
4687.084,188,frame_00188.png,frame_00188.png
4687.184,189,frame_00189.png,frame_00189.png
4687.284,190,frame_00190.png,frame_00190.png
4687.384,191,frame_00191.png,frame_00191.png
4687.4839999999995,192,frame_00192.png,frame_00192.png
4687.584,193,frame_00193.png,frame_00193.png
4687.684,194,frame_00194.png,frame_00194.png
4687.784,195,frame_00195.png,frame_00195.png
4687.884,196,frame_00196.png,frame_00196.png
4687.9839999999995,197,frame_00197.png,frame_00197.png
4688.084,198,frame_00198.png,frame_00198.png
4688.184,199,frame_00199.png,frame_00199.png
4688.284,200,frame_00200.png,frame_00200.png
4688.384,201,frame_00201.png,frame_00201.png
4688.4839999999995,202,frame_00202.png,frame_00202.png
4688.584,203,frame_00203.png,frame_00203.png
4688.684,204,frame_00204.png,frame_00204.png
4688.784,205,frame_00205.png,frame_00205.png
4688.884,206,frame_00206.png,frame_00206.png
4688.9839999999995,207,frame_00207.png,frame_00207.png
4689.084,208,frame_00208.png,frame_00208.png
4689.184,209,frame_00209.png,frame_00209.png
4689.284,210,frame_00210.png,frame_00210.png
4689.384,211,frame_00211.png,frame_00211.png
4689.4839999999995,212,frame_00212.png,frame_00212.png
4689.584,213,frame_00213.png,frame_00213.png
4689.684,214,frame_00214.png,frame_00214.png
4689.784,215,frame_00215.png,frame_00215.png
4689.884,216,frame_00216.png,frame_00216.png
4689.9839999999995,217,frame_00217.png,frame_00217.png
4690.084,218,frame_00218.png,frame_00218.png
4690.184,219,frame_00219.png,frame_00219.png
4690.284,220,frame_00220.png,frame_00220.png
4690.384,221,frame_00221.png,frame_00221.png
4690.4839999999995,222,frame_00222.png,frame_00222.png
