controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter
6884.968,-0.44793083284065843,-0.477956702006098,0.33977803897999637,1.1350911828274424,2.893858909968627,-0.026783281113259703,0,0
6885.067999999999,-0.44794295447215904,-0.4779558143897866,0.33977318209228496,1.1351270296341978,2.893854221596424,-0.026715394083702996,0,0
6885.168,-0.4479541475765581,-0.47795573568213345,0.3395261063550456,1.135060355109545,2.8936539300117836,-0.026155701796245184,0,0
6885.268,-0.4479562250987343,-0.47795862909134085,0.33954987488090604,1.1350246579418952,2.8936817510460506,-0.026220521057781897,0,0
6885.3679999999995,-0.4479266465044751,-0.4779607841078222,0.3395143946512991,1.1349816102362855,2.89368022121966,-0.02607889638754466,0,0
6885.468,-0.44792849437751786,-0.47796636169608786,0.3395400754575714,1.1349417183591086,2.893696333315977,-0.02618078123644519,0,0
6885.567999999999,-0.44794991980848314,-0.4779574432026931,0.3395371000307664,1.1350128500802936,2.893695583241017,-0.026185151011434326,0,0
6885.668,-0.4479456388485866,-0.477961442873253,0.3395196547740139,1.1349795571949635,2.8936787712292857,-0.026129783000937743,0,0
6885.768,-0.4479413393239232,-0.47796546519328503,0.33955445396612705,1.1349992372962288,2.893697362137375,-0.02622204388039624,0,0
6885.8679999999995,-0.4479480393211686,-0.4779650325363731,0.3395324119450802,1.134974271902669,2.893681381845486,-0.026175870613511405,0,0
6885.968,-0.4479516628500556,-0.47796608254563944,0.3395274112096012,1.1350021425779884,2.8937036506456613,-0.02614860422745875,0,0
6886.067999999999,-0.4479269260627438,-0.4779735413532153,0.3395513156716843,1.134962583058006,2.893703960656349,-0.026191074370943052,0,0
6886.168,-0.44797104909384294,-0.4778895643037911,0.3393996780809169,1.1351310074651018,2.8935344705275434,-0.025750620667346468,0,0
6886.268,-0.4476094041155868,-0.4782155926018847,0.33933097365738785,1.1340405701987848,2.89388302243379,-0.02554596472137076,0,0
6886.3679999999995,-0.44428570856153643,-0.4819610251282226,0.3375073256378035,1.1223254715553928,2.8972097835359567,-0.02119514685298232,0,0
6886.468,-0.44042852506016783,-0.4870965883836027,0.3330023060688341,1.106657631929543,2.8991492463081365,-0.011863201664157491,0,0
6886.567999999999,-0.43932530528920716,-0.48944206782130956,0.32918639345538503,1.0999135154659718,2.8982952995018683,-0.004156488462485229,0,0
6886.668,-0.4389684462344096,-0.49024518383618204,0.3277236737143156,1.0976474299409076,2.8978318305680455,-0.0011577391581512038,0,0
6886.768,-0.4376471569927937,-0.49169856365235626,0.3269099471827288,1.093059398470202,2.8987903779078743,0.0005757168188662184,0,0
