controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,host_receive_time_s
4441.556,-0.4479670140925732,-0.47795041417218653,0.33979597271960277,1.1351252179593354,2.8938876811659644,-0.026833265585864102,0,0,0.6090890169143677,-1.1708261531642457,1.4654858748065394,-1.8609310589232386,-1.52873403230776,-0.2147310415851038,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855960.229515
4441.656,-0.4479331649068689,-0.47796892585375794,0.33976181964103563,1.135016699011706,2.893848060990911,-0.026728384013439948,0,0,0.6091387271881104,-1.170810655956604,1.4655287901507776,-1.8608914814391078,-1.5287068525897425,-0.21473914781679326,0.0001220549747813493,0.0,-0.0,-0.0,0.0,0.0,1788855960.3138797
4441.755999999999,-0.44794230232221044,-0.47796469061410657,0.3397733399870384,1.1350496293356953,2.8938915032358405,-0.026730855959528316,0,0,0.6091318130493164,-1.170814113026001,1.465510670338766,-1.8609000645079554,-1.5287497679339808,-0.21473580995668584,6.21647122898139e-05,0.0,-0.0,-0.0,0.0,0.0,1788855960.4134917
4441.856,-0.44793134119545835,-0.4779724307288154,0.33977946684047167,1.1350242388447005,2.8939093162888785,-0.026761829075970585,0,0,0.609150767326355,-1.1708261531642457,1.4655173460589808,-1.8609158001341761,-1.5287449995623987,-0.21473580995668584,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855960.513258
4441.956,-0.44794386674981634,-0.477955204609361,0.33976760940142164,1.1350446496849105,2.893877405078927,-0.0267295363159303,0,0,0.6091164350509644,-1.170822725897171,1.4655359427081507,-1.8609072170653285,-1.5287378470050257,-0.21475106874574834,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855960.6129851
4442.056,-0.447939853381585,-0.4779612498733187,0.3397835338106566,1.1350494459337503,2.8938911921386548,-0.02675325799795465,0,0,0.6091283559799194,-1.1708330375007172,1.4655140081988733,-1.8608962498106898,-1.5287416617022913,-0.21473914781679326,0.0,0.0,-0.0,-0.0,1.8612683964928537e-24,0.0,1788855960.7126276
4442.156,-0.44794133170605804,-0.4779575834013848,0.33977670004762284,1.1350570072913937,2.8938746672944426,-0.02676818524931248,0,0,0.6091198921203613,-1.1708330375007172,1.4655326048480433,-1.8609158001341761,-1.5287259260760706,-0.21473914781679326,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855960.8123095
4442.255999999999,-0.44794558755812364,-0.47796610921271343,0.3398006193579529,1.1350605110436411,2.8939234289281335,-0.026790717518413592,0,0,0.6091318130493164,-1.1708330375007172,1.4654787222491663,-1.8609000645079554,-1.5287569204913538,-0.21473580995668584,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855960.9118679
4442.356,-0.44793997207406094,-0.47795909043507145,0.33978519012958636,1.1350756385462086,2.893878360239902,-0.026758429830787488,0,0,0.6091248989105225,-1.1708380740932007,1.4655173460589808,-1.8608962498106898,-1.5287378470050257,-0.21472388902773076,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855961.0114293
4442.456,-0.4479376680438131,-0.47796751683691097,0.33977702143992494,1.1350338210935254,2.893881144290096,-0.0267731239135362,0,0,0.6091352701187134,-1.170822725897171,1.4655173460589808,-1.8609124622740687,-1.528722111378805,-0.21473914781679326,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855961.1111798
4442.556,-0.44795224138036005,-0.47796251684690916,0.33977303827916244,1.135060770900806,2.893869000864753,-0.026758758116316055,0,0,0.6091164350509644,-1.1708038014224549,1.4654982725726526,-1.8609034023680628,-1.5287259260760706,-0.21473914781679326,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855961.2110388
4442.656,-0.4479483003425343,-0.47796829657816603,0.33978093103229057,1.1350303451476826,2.8938825189354307,-0.026807230972999918,0,0,0.6091248989105225,-1.1708106857589264,1.465494457875387,-1.8609196148314417,-1.52871019044985,-0.21475154558290654,0.0,0.0,-0.0,-0.0,0.0,0.0,1788855961.3107774
