controller_time_s,frame_idx,head_image,wrist_image
4440.294,1,frame_00001.png,frame_00001.png
4440.494,2,frame_00002.png,frame_00002.png
4440.594,3,frame_00003.png,frame_00003.png
4440.6939999999995,4,frame_00004.png,frame_00004.png
4440.794,5,frame_00005.png,frame_00005.png
4440.894,6,frame_00006.png,frame_00006.png
4440.994,7,frame_00007.png,frame_00007.png
4441.094,8,frame_00008.png,frame_00008.png
4441.1939999999995,9,frame_00009.png,frame_00009.png
4441.294,10,frame_00010.png,frame_00010.png
4441.394,11,frame_00011.png,frame_00011.png
4441.494,12,frame_00012.png,frame_00012.png
4441.594,13,frame_00013.png,frame_00013.png
4441.6939999999995,14,frame_00014.png,frame_00014.png
4441.794,15,frame_00015.png,frame_00015.png
4441.894,16,frame_00016.png,frame_00016.png
4441.994,17,frame_00017.png,frame_00017.png
4442.094,18,frame_00018.png,frame_00018.png
4442.1939999999995,19,frame_00019.png,frame_00019.png
4442.294,20,frame_00020.png,frame_00020.png
4442.394,21,frame_00021.png,frame_00021.png
4442.494,22,frame_00022.png,frame_00022.png
4442.594,23,frame_00023.png,frame_00023.png
4442.6939999999995,24,frame_00024.png,frame_00024.png
4442.794,25,frame_00025.png,frame_00025.png
4442.894,26,frame_00026.png,frame_00026.png
4442.994,27,frame_00027.png,frame_00027.png
4443.094,28,frame_00028.png,frame_00028.png
4443.1939999999995,29,frame_00029.png,frame_00029.png
4443.294,30,frame_00030.png,frame_00030.png
4443.394,31,frame_00031.png,frame_00031.png
4443.494,32,frame_00032.png,frame_00032.png
4443.594,33,frame_00033.png,frame_00033.png
4443.6939999999995,34,frame_00034.png,frame_00034.png
4443.794,35,frame_00035.png,frame_00035.png
4443.894,36,frame_00036.png,frame_00036.png
4443.994,37,frame_00037.png,frame_00037.png
4444.094,38,frame_00038.png,frame_00038.png
4444.1939999999995,39,frame_00039.png,frame_00039.png
4444.294,40,frame_00040.png,frame_00040.png
4444.394,41,frame_00041.png,frame_00041.png
4444.494,42,frame_00042.png,frame_00042.png
4444.594,43,frame_00043.png,frame_00043.png
4444.6939999999995,44,frame_00044.png,frame_00044.png
4444.794,45,frame_00045.png,frame_00045.png
4444.894,46,frame_00046.png,frame_00046.png
4444.994,47,frame_00047.png,frame_00047.png
