controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,host_receive_time_s
1410.0159999999998,-0.4479409016492859,-0.47795768194260413,0.3397755153813066,1.1350471156207713,2.8938635540856175,-0.026744467614920355,0,0,0.6091198921203613,-1.170829640035965,1.4655254522906702,-1.8608914814391078,-1.5287225882159632,-0.2147429625140589,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788852928.651149
1410.116,-0.4479252255646409,-0.47797499441251273,0.3395221141360427,1.1349466882653096,2.893706312748067,-0.026117087502034536,0,0,0.6091662645339966,-1.17057819784198,1.4657209555255335,-1.8609000645079554,-1.5287893454181116,-0.2147277037249964,0.00015288688882719725,0.0011886667925864458,0.00021101557649672031,-0.0,-0.00018076598644256592,0.0,1788852928.738652
1410.216,-0.44794804923163306,-0.477958903149232,0.3395469502481297,1.1350203868761657,2.8936664304078987,-0.026192327260458594,0,0,0.6091198921203613,-1.1705933970263978,1.4656861464129847,-1.8608843288817347,-1.5287545363055628,-0.21472007433046514,7.34187415218912e-05,9.963247430277988e-05,-0.0,-0.0,-8.461814286420122e-05,0.0,1788852928.8387196
1410.316,-0.44793033812654304,-0.4779684628639401,0.3395126126177762,1.1349414865280048,2.893692412704512,-0.026126867700850476,0,0,0.6091508865356445,-1.170574740772583,1.4657405058490198,-1.8609196148314417,-1.528773609791891,-0.2147429625140589,0.0,3.146414319636963e-30,-0.0,-0.0,-1.9408828202768708e-32,0.0,1788852928.9386272
1410.416,-0.44795007946197996,-0.4779658446132569,0.3395379360278703,1.1350165196683295,2.8937106946469604,-0.026197132653201425,0,0,0.6091318130493164,-1.170574740772583,1.465689484273092,-1.8609310589232386,-1.5287860075580042,-0.21472007433046514,0.0,0.0,-3.670609823036575e-12,-0.0,-6.076512501641352e-22,0.0,1788852929.038688
1410.5159999999998,-0.4479495061711119,-0.47795378096463026,0.33953545882549596,1.135095079548583,2.8936713158452623,-0.026123596483694854,0,0,0.6091198921203613,-1.1705865424922486,1.4657014052020472,-1.8608876667418421,-1.5288050810443323,-0.21467668214906865,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788852929.138747
1410.616,-0.4479557750863683,-0.47796293401901896,0.33950901371283304,1.1350267302577899,2.893681842700246,-0.02610796467918607,0,0,0.6091248393058777,-1.170540527706482,1.465700928364889,-1.8609158001341761,-1.5287979284869593,-0.2147153059588831,0.0,9.703174516531172e-24,-0.0,-0.0,-0.0,0.0,1788852929.2386947
1410.716,-0.4479323623102041,-0.47796645159899237,0.3395229470535277,1.1349852513030332,2.8936902561801774,-0.026081030343956903,0,0,0.6091508269309998,-1.17057819784198,1.4657133261310022,-1.8608724079527796,-1.5288012663470667,-0.21471673647035772,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788852929.338542
1410.816,-0.4479506755648931,-0.47795973407104836,0.33953619101852056,1.135016540726461,2.893726505841711,-0.02614384780823909,0,0,0.6091282963752747,-1.17057819784198,1.4656932989703577,-1.860910554925436,-1.5288170019732874,-0.2147277037249964,0.0,0.0,-0.0,-0.0,-0.0,0.0,1788852929.438557
1410.916,-0.4479629799593324,-0.4779469550888575,0.3395294419190438,1.1350330603989958,2.893716552283775,-0.02613778331744657,0,0,0.609100878238678,-1.170574740772583,1.4657047430621546,-1.8609196148314417,-1.5288165251361292,-0.2147429625140589,0.0,0.0,-0.0,-0.0,-2.670511589641933e-09,0.0,1788852929.5385597
