controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,host_receive_time_s
1591.347,-0.44794724359058696,-0.4779533367821871,0.33980377816577634,1.1351587150930234,2.893911515005455,-0.026806114011758777,0,0,0.6091163754463196,-1.170856998567917,1.465510670338766,-1.8609305820860804,-1.5287721792804163,-0.21468907991518194,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112674.4861212
1591.447,-0.44793177461898626,-0.4779344042249628,0.3396993624114507,1.135112236837395,2.893804715048353,-0.026559068775110446,0,0,0.609104335308075,-1.1708105963519593,1.4656694571124476,-1.8609377346434535,-1.5287616888629358,-0.21470767656435186,0.00014450130402110517,0.0,4.360219827503897e-05,0.0,-0.00019876915030181408,-0.0,1789112674.5733588
1591.547,-0.44791880669475226,-0.47793749391581525,0.3396955411170216,1.135039979745217,2.893818121402139,-0.02652610529748645,0,0,0.6091198921203613,-1.170819179420807,1.4656851927386683,-1.8609191379942835,-1.5287616888629358,-0.21473914781679326,6.180662603583187e-05,0.0,-0.0,0.0,-8.272513514384627e-05,-0.0,1789112674.673055
1591.647,-0.44792185432366005,-0.4779381657195032,0.3397277742340086,1.1350594337566926,2.8938589503789576,-0.02659954295458858,0,0,0.6091198921203613,-1.1708451074412842,1.4656537214862269,-1.8609262905516566,-1.528773609791891,-0.21473580995668584,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112674.7730808
1591.7469999999998,-0.4479199674318029,-0.4779415356289092,0.3396967820762809,1.1350575941000365,2.8938285000124533,-0.026509808064543946,0,0,0.6091269850730896,-1.1708105963519593,1.4656694571124476,-1.8609124622740687,-1.528780762349264,-0.21472388902773076,0.0,0.0,-1.1450168341687467e-13,0.0,-0.0,-0.0,1789112674.8730364
1591.847,-0.4479056086037268,-0.47793988925623904,0.33971768519136725,1.1350442947122283,2.893816871897825,-0.026581504927814168,0,0,0.6091318130493164,-1.1708569687655945,1.4656890074359339,-1.8609158001341761,-1.5287426153766077,-0.21472388902773076,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112674.9731107
1591.947,-0.4479157268984794,-0.4779353374216262,0.3396779330064074,1.135035784487679,2.8937883988699387,-0.02645652761228396,0,0,0.6091198921203613,-1.1708070796779175,1.4657004515277308,-1.8608929119505824,-1.5287616888629358,-0.21473580995668584,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112675.0730913
1592.047,-0.4479145397329799,-0.47794217930802757,0.3396934167108549,1.1350731418468964,2.8938344020963105,-0.026487304977622344,0,0,0.6091353297233582,-1.170814113026001,1.4656818548785608,-1.8609158001341761,-1.5287979284869593,-0.21470767656435186,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112675.1728833
1592.147,-0.44791008371464597,-0.47794027899886826,0.3396812149265337,1.1350121668236188,2.8937796968578557,-0.026471114117253208,0,0,0.6091282963752747,-1.1708105963519593,1.4656966368304651,-1.8608843288817347,-1.5287426153766077,-0.21473962465395147,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112675.2727637
1592.2469999999998,-0.44793207281987807,-0.4779191539075124,0.33969165050989425,1.1350863122893273,2.8938028413598227,-0.026453779866487215,0,0,0.6090888977050781,-1.170819179420807,1.4656851927386683,-1.8608809910216273,-1.5287893454181116,-0.21473962465395147,0.0,0.0,-0.0,0.0,-0.0,-0.0,1789112675.3727775
