controller_time_s,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,gripper_state,gripper_event_counter,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,host_receive_time_s
2508.044,-0.4479474583988221,-0.47794814111666534,0.33979461223712065,1.1351026233893535,2.8938764324943693,-0.02677782195060493,0,0,0.6091042160987854,-1.1708534818938752,1.4655182997332972,-1.8608962498106898,-1.5287378470050257,-0.2147277037249964,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941017.8944554
2508.144,-0.44791622197074227,-0.4779300277525358,0.33968788297331143,1.1350412337167668,2.893768206920934,-0.02650512973709847,0,0,0.6091078519821167,-1.1708261531642457,1.4657061735736292,-1.8608962498106898,-1.5287306944476526,-0.21473962465395147,0.0,0.0,2.473291789533302e-42,-0.0,-0.0,-0.0,1788941017.981456
2508.2439999999997,-0.44789143568561496,-0.4779366609544877,0.33968795781901695,1.135019164898908,2.893777242772976,-0.026496318718822073,0,0,0.6091390252113342,-1.1708534520915528,1.4657443205462855,-1.8609034023680628,-1.52873403230776,-0.21472388902773076,0.0,0.0,8.011291795461295e-19,-0.0,-6.214257882675156e-05,-0.0,1788941018.0814571
2508.344,-0.44788655691929197,-0.4779551665759413,0.33966609301158834,1.1349968064725786,2.893766245050961,-0.0264615894918091,0,0,0.6091665029525757,-1.1708105963519593,1.4657333532916468,-1.8609072170653285,-1.5287306944476526,-0.21470767656435186,2.1451201925870578e-11,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.181469
2508.444,-0.4479025400162528,-0.4779396652440772,0.33971796339922256,1.1350223731682678,2.8938259210841477,-0.02656215455306192,0,0,0.6091353893280029,-1.1708604258349915,1.4656904379474085,-1.8609034023680628,-1.5287497679339808,-0.21473580995668584,1.7049125744961202e-05,0.0,-1.3000260342693045e-29,-0.0,-0.0,-0.0,1788941018.2815018
2508.544,-0.4478960681102731,-0.4779337136900422,0.33968013502503924,1.1350324768862254,2.8938106174668854,-0.026437588295456248,0,0,0.6091389656066895,-1.1708415311625977,1.4657443205462855,-1.8609034023680628,-1.5287845770465296,-0.21472388902773076,1.1505013171927313e-28,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.381469
2508.644,-0.4479007699830186,-0.4779394244746128,0.33969914565594655,1.1350390734787021,2.893814758770402,-0.026508238926022786,0,0,0.6091390252113342,-1.1708450478366395,1.4657099882708948,-1.8609072170653285,-1.5287650267230433,-0.21472007433046514,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.481434
2508.7439999999997,-0.44790725807951975,-0.47794060992151643,0.3396643054824822,1.1350317355181399,2.8937790422017837,-0.026475703609151066,0,0,0.6091318130493164,-1.1708036822131653,1.4657333532916468,-1.860934396783346,-1.5287464300738733,-0.21472388902773076,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.5814211
2508.844,-0.4479044153173442,-0.4779198589057625,0.33966822847578815,1.1350519812617934,2.8937755446659215,-0.026397427426872507,0,0,0.6091126799583435,-1.1708380740932007,1.4657614866839808,-1.8608876667418421,-1.5287774244891565,-0.2147310415851038,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.681253
2508.944,-0.4479045047450946,-0.4779280050424221,0.3396769241189903,1.1350972022916976,2.893777338687899,-0.026430859198538714,0,0,0.6091235280036926,-1.1708346170238038,1.465740982686178,-1.8608995876707972,-1.528780762349264,-0.21469289461244756,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.7812922
2509.044,-0.44790707065305074,-0.47793762422098146,0.33967651659698817,1.1350789596533777,2.8937668637255554,-0.02648967047967075,0,0,0.6091281771659851,-1.1708192092231293,1.4657262007342737,-1.8609229526915492,-1.5287464300738733,-0.21469623247255498,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.88133
2509.144,-0.44790444883731434,-0.4779297775960722,0.3396615569733244,1.135058184950132,2.893757936263921,-0.026462935442933853,0,0,0.6091198921203613,-1.1708226960948487,1.4657648245440882,-1.860934396783346,-1.5287426153766077,-0.2147153059588831,0.0,0.0,-0.0,-0.0,-0.0,-0.0,1788941018.9813797
