controller_time_s,frame_idx,head_image,wrist_image
1814.245,1,frame_00001.png,frame_00001.png
1814.445,2,frame_00002.png,frame_00002.png
1814.5449999999998,3,frame_00003.png,frame_00003.png
1814.645,4,frame_00004.png,frame_00004.png
1814.745,5,frame_00005.png,frame_00005.png
1814.845,6,frame_00006.png,frame_00006.png
1814.945,7,frame_00007.png,frame_00007.png
1815.0449999999998,8,frame_00008.png,frame_00008.png
1815.145,9,frame_00009.png,frame_00009.png
1815.245,10,frame_00010.png,frame_00010.png
1815.345,11,frame_00011.png,frame_00011.png
1815.445,12,frame_00012.png,frame_00012.png
1815.5449999999998,13,frame_00013.png,frame_00013.png
1815.645,14,frame_00014.png,frame_00014.png
1815.745,15,frame_00015.png,frame_00015.png
1815.845,16,frame_00016.png,frame_00016.png
1815.945,17,frame_00017.png,frame_00017.png
1816.0449999999998,18,frame_00018.png,frame_00018.png
1816.145,19,frame_00019.png,frame_00019.png
1816.245,20,frame_00020.png,frame_00020.png
1816.345,21,frame_00021.png,frame_00021.png
1816.445,22,frame_00022.png,frame_00022.png
1816.5449999999998,23,frame_00023.png,frame_00023.png
1816.645,24,frame_00024.png,frame_00024.png
1816.745,25,frame_00025.png,frame_00025.png
1816.845,26,frame_00026.png,frame_00026.png
1816.945,27,frame_00027.png,frame_00027.png
1817.0449999999998,28,frame_00028.png,frame_00028.png
1817.145,29,frame_00029.png,frame_00029.png
1817.245,30,frame_00030.png,frame_00030.png
1817.345,31,frame_00031.png,frame_00031.png
1817.445,32,frame_00032.png,frame_00032.png
1817.5449999999998,33,frame_00033.png,frame_00033.png
1817.645,34,frame_00034.png,frame_00034.png
1817.745,35,frame_00035.png,frame_00035.png
1817.845,36,frame_00036.png,frame_00036.png
1817.945,37,frame_00037.png,frame_00037.png
1818.0449999999998,38,frame_00038.png,frame_00038.png
1818.145,39,frame_00039.png,frame_00039.png
1818.245,40,frame_00040.png,frame_00040.png
1818.345,41,frame_00041.png,frame_00041.png
1818.445,42,frame_00042.png,frame_00042.png
1818.5449999999998,43,frame_00043.png,frame_00043.png
1818.645,44,frame_00044.png,frame_00044.png
1818.745,45,frame_00045.png,frame_00045.png
1818.845,46,frame_00046.png,frame_00046.png
1818.945,47,frame_00047.png,frame_00047.png
1819.0449999999998,48,frame_00048.png,frame_00048.png
1819.145,49,frame_00049.png,frame_00049.png
1819.245,50,frame_00050.png,frame_00050.png
1819.345,51,frame_00051.png,frame_00051.png
1819.445,52,frame_00052.png,frame_00052.png
1819.5449999999998,53,frame_00053.png,frame_00053.png
1819.645,54,frame_00054.png,frame_00054.png
1819.745,55,frame_00055.png,frame_00055.png
1819.845,56,frame_00056.png,frame_00056.png
1819.945,57,frame_00057.png,frame_00057.png
1820.0449999999998,58,frame_00058.png,frame_00058.png
1820.145,59,frame_00059.png,frame_00059.png
1820.245,60,frame_00060.png,frame_00060.png
1820.345,61,frame_00061.png,frame_00061.png
1820.445,62,frame_00062.png,frame_00062.png
1820.5449999999998,63,frame_00063.png,frame_00063.png
1820.645,64,frame_00064.png,frame_00064.png
1820.745,65,frame_00065.png,frame_00065.png
1820.845,66,frame_00066.png,frame_00066.png
1820.945,67,frame_00067.png,frame_00067.png
1821.0449999999998,68,frame_00068.png,frame_00068.png
1821.145,69,frame_00069.png,frame_00069.png
1821.245,70,frame_00070.png,frame_00070.png
1821.345,71,frame_00071.png,frame_00071.png
1821.445,72,frame_00072.png,frame_00072.png
1821.5449999999998,73,frame_00073.png,frame_00073.png
